"MeanTemp" "MinTemp" "MaxTemp" "DewPoint" "Humidity" "Visibility" "MeanWind" "MaxWind"
"1" 0.277719805086488 -5.46932162050317 8.73031811146536 -1.0137230867991 77.0154853303023 10.6694581461562 4.25325195329778 9.47555866194782
"2" 1.64713057200471 -2.92364990706957 7.99534370528056 0.344999081861653 78.6480065836896 16.7182501302821 5.71748151465171 10.5295971328158
"3" 2.14965784520668 -2.61401649761111 7.63001616053777 -0.367574634254883 79.2380262791187 15.9946555475377 3.53069751510429 9.0522921818149
"4" 5.90402982229136 -0.192616539656765 10.9699495230112 2.21819984275619 74.5241206822681 19.9639059084975 6.97507532886253 19.1016295781928
"5" 5.67032914694168 -0.861432873942531 13.9781548869344 1.27615579578898 68.8526195241921 20.8890889314487 4.74535209974955 10.531641255398
"6" -0.970876743104069 -3.68806769182859 2.49655866008857 -2.16233289415689 87.1741858454019 10.5335233651878 5.38332630766526 8.82408478290788
"7" -4.00048409215594 -5.7647716632828 -1.48663455390553 -3.80164527879938 92.0500930095352 0.95937287222403 5.873493332324 8.76059359838717
"8" -2.800125045622 -4.46423347801484 -1.34047990479066 -3.44482201297176 92.936750550858 1.76407553942891 5.9127477732798 10.8430519680413
"9" -2.38688330402107 -6.25515953914998 3.16972017858157 -2.52454235570572 86.7686987577864 4.41223729377938 3.92490926338776 8.78094681604278
"10" 2.06795685419361 -2.64142790752681 5.54609149774208 -0.801615947750944 82.4568778535043 6.08749530932911 3.85148909362843 10.6077532532232
"11" 0.758823596512357 -5.12377351305677 9.29839277426978 -0.641081379671359 79.1888523539851 9.78788023412922 3.0461552678469 7.98734326718115
"12" 2.42495436375451 -3.33046210730957 8.89471049399389 -0.157798232482069 78.0655865731982 17.0896058630197 3.59628271595344 9.1887854145389
"13" -1.57303331889279 -6.58885693510082 5.06594179693555 -3.17087935678197 78.8845418275085 8.06063361716779 3.08283443159922 5.08680319095509
"14" 1.17389557114593 -2.47154706465409 4.60043178530387 -0.875945112708065 81.1017580252369 10.3557750842336 5.2778262040676 9.58279268011206
"15" 1.61262061764283 -0.172784230564483 3.14227091335296 -0.248149169561678 85.2703349824538 5.04429548684192 3.73073189432068 8.36276650436238
"16" 2.17189907513979 -2.59469490546293 6.67483313004074 -0.808540581318297 78.0164061860747 6.23846273553861 3.81379749483946 8.52513483467971
"17" 3.59138101321723 -2.9520026344973 9.93926633514785 -0.338798599942988 75.0373726873678 11.2252592073912 5.20999938708425 11.408131594127
"18" 3.16525131395819 -1.33499073079705 6.51266783895815 1.65597463127243 88.3876394588429 6.58775825050293 5.87071129857343 12.7161700766479
"19" 2.79853344622627 -1.66872461552578 7.10639351682098 -0.0665976488485889 84.3493734744851 13.1296569483784 6.42330323261345 11.9241680745784
"20" 5.39210883648408 1.0909922821672 10.5692909219222 1.27910337822469 57.7873337072163 20.5599287305065 6.98806845146669 11.1479512464031
"21" 2.87057800599744 -0.643143688191483 8.17888410214 -0.570333816910473 69.6064409267973 20.9664270817 5.03373969718353 11.1862082731015
"22" 3.89043743489515 -2.42795585459486 10.0851353939365 -0.220347670554753 68.327652028062 19.5448718341377 6.0038057724787 15.1366569978417
"23" 3.90662715676469 -0.533744240902225 10.1647865825797 -0.387609578574791 69.3941906808131 20.7797316760719 5.96150162108351 11.0565995072805
"24" 3.16381605842903 -2.47063559409994 8.56873855015788 -0.0827141157422808 69.771868175779 13.6566255854604 4.41793291041206 9.83451095625149
"25" 3.05461619045992 -0.637827121841779 6.50973537605109 0.00655855125431692 78.1289281354343 10.3487255182653 4.09642753246797 9.14525646267914
"26" 4.39257478356429 -0.20156207168262 8.7800644330933 0.467259441145657 75.9803459877344 11.2031359914886 5.10318406817628 9.18702248156421
"27" 2.3615992731278 -4.2711797741835 7.78264177275056 -0.455864143308848 76.9680114472186 6.03304126390019 3.89372186866289 12.6842281851751
"28" 3.64786891878357 1.21618236051623 5.95297662456631 2.45337054598099 88.788221228737 4.14718877891877 5.66107305340637 14.2633293747934
"29" 7.26988453892523 1.22326715133486 15.2777715845397 1.93740846991501 72.1014836329695 16.4873518605563 8.53116566598269 16.1975939035138
"30" 6.20686145699254 -0.209179060715716 11.4746988164983 3.12016951857448 71.213695687895 18.4562462505732 5.64869647309718 12.3595625668662
"31" 5.84675424067357 0.35207053099324 12.1555333274296 2.00973555786926 74.7591619612706 13.0883827691802 5.14851478378102 11.2704766791179
"32" 5.11964602190545 3.60050299661228 7.46936490498619 3.69378234866831 87.9093897985603 7.45291391036746 5.69857805300727 10.3497254788836
"33" 1.16747059539184 -2.47642413469863 3.61472851441004 -0.372791255269684 91.6040778812298 2.60877278257429 5.64679822355593 10.2421869683799
"34" 2.23486269364549 -1.12695777134543 6.48647165100795 2.22551997421762 93.4895583042899 1.88255734111138 7.58891457507322 14.174208881073
"35" 12.3494989380659 9.09239208791832 19.3560927620603 12.5406615600533 91.7858705420606 5.06201015117342 7.1240592351055 20.9216863000273
"36" 16.6617574308994 10.484603503992 21.6148027914843 10.5641681619668 57.6844838558332 15.5827742568464 6.61371195930088 19.6014104868905
"37" 7.4079970453481 1.2721249458946 14.4674603952086 1.39487957082092 43.9946841857077 22.4862829833587 6.13806732036849 15.4158908856117
"38" 6.59569022698239 -0.578565293349069 14.6813021294694 2.63616394655864 58.72868967256 21.3536819265193 6.00533519779391 17.1200365982544
"39" 6.977028021256 1.48574908837421 12.2799405801432 0.645445976011759 60.3772880012327 20.8456729577803 4.76346131614696 9.57990521519325
"40" 2.1305021683008 -3.60080470414141 7.6025172201509 0.918680349524905 77.3878125641081 10.5507438450743 4.1650850193551 9.28506874116253
