"cellphone" "tablet" "smartwatch" "computer" "drone" "dockstation" "fridge" "oven" "dishwasher" "television" "blender" "hairdryer"
1.65483670808835 1.02661030270471 1.33229748209072 1.2142704616712 2.3171325312252 1.50099935212741 0.800187274495922 -0.118002428121534 0.51921495478581 -0.696572016999877 0.687837147634336 -0.21281995366966
0.0884175040790335 -0.234621788245927 -0.430442267797769 0.360934561111746 1.47481932172336 0.81283039855668 2.62257690858754 1.80785765862444 3.08182166974401 2.24084586571133 2.60042464154844 2.42771850699033
-0.146535437617113 1.68813683424765 1.49534479744172 -0.00147691089236157 0.267530819198707 0.456975410636373 1.01946175444539 0.458811543558968 1.25101012303094 0.271556714794217 1.93886653077655 0.372157034733258
1.54541311720766 0.702788200363763 1.27254689344618 0.107575989804907 0.333879129850181 0.64689086313448 0.853838139870831 1.39705330475661 0.0823191425527436 0.154299305318271 1.46929702449907 0.382647790467995
2.46031035798519 1.7679738343776 1.18983558233392 2.98880471475897 2.6096137300587 2.1947466505465 1.23826091658109 -0.0784100077104439 0.0850043496513485 -0.109003495646464 0.184407787785381 0.768017438600175
1.96897343773458 1.07911416011069 0.166714477456661 0.721597872569938 1.23468268291448 2.39397792766516 0.270476554574167 1.10821673451256 -0.215489839895727 -0.940908871134671 0.492687860128953 0.268407792556924
-0.134494765106925 1.01564604344533 0.572885431312508 1.63459293855865 1.41336098871761 1.38888929644828 1.70058881177288 -0.129175309378049 1.30282359851128 0.552264645654467 1.58190831239921 1.56555490801481
1.07474076838237 -0.537918283496225 1.36833830834303 0.189931868135474 1.96152188070788 0.94857564326622 2.07923899246017 0.751249560403583 1.02778597796173 0.469825397119862 0.46456790089266 1.899723683552
-0.12561794804253 1.43651856669049 2.08347398964086 0.326284890874002 1.22020646441974 1.71040664717589 -0.0162923121425431 -0.466147826088247 1.38039083460948 0.749214366062979 1.58622541296415 0.497884116381092
1.04577013885761 1.38096906331878 -0.283949709614513 -0.262678662676445 0.815235792753261 0.799463096612837 2.12018085396098 1.61744381737499 1.09946658019654 2.14444403860551 1.86260422488726 1.07943450617512
2.85114296250271 1.57322874848836 0.100471868744731 2.18786744602918 1.53008635798007 1.41344605123854 -1.02736321913472 -0.344704829541901 -0.971736260093843 0.95772431085082 0.12440857119404 0.372713290741163
0.771704971111112 0.80618539127035 1.64746904199808 1.23590540822367 0.151470313455001 1.28515823667818 0.169711579099213 0.103997642392838 -0.359921941115749 -0.804822667924288 0.300741119068345 -0.345578916194775
1.41773467096829 2.39741341841343 0.885638643352799 0.653525233322372 0.748365506990418 1.78365087703425 1.41056624750434 0.925957715489379 0.1442499869465 1.59181922970295 0.574276260397808 0.869512042461878
2.25308937134263 3.47474448631057 3.68175198530679 1.51134284105286 2.34434482326711 3.56032664151706 -1.46031581485032 -0.50262441846797 0.338255885870044 -0.796102301902961 0.76938129078077 0.322775606869163
1.1380519364583 1.10711481083278 0.388054178134926 3.0568288824414 0.770886498757418 0.468072324795783 1.23918364769253 0.571229475287288 1.94024456753118 2.55363481319999 0.650193088291171 1.19578564572949
0.0320251706292122 0.772026874260461 1.59500296003845 0.125097078479502 0.834897808324654 1.09334995439685 1.62355941613427 0.690719435522505 2.25982323099897 0.28542864245612 2.0800306634817 -0.122431381261262
1.75764726907025 1.21558134656155 1.55240506367897 1.06423984334609 1.52507881763103 0.355508876091825 1.2582526315057 1.80934589486775 1.37601219779768 2.30405464801617 1.95130670493088 1.94303564854882
0.859519316449513 0.845241095838807 1.52280139690314 1.38362746037282 -0.31641165403295 0.122469202992915 1.18420023731743 0.90451912999727 1.18627955166047 1.80299075362873 1.1564226864686 1.19534322366748
1.55264501577241 1.44538067587809 1.02522096568623 1.70139392897337 0.694577684550552 0.966136211980037 0.513023554891468 1.47603981397345 1.9848004550549 2.21340556450891 2.62199958402102 2.76355298782229
0.919588759713347 2.76340580284782 1.74442379382376 1.28679042740585 0.698898745219947 2.70522887218555 1.40483925791407 0.699785447116387 0.771788473069436 1.055194674885 0.857075548474018 0.659069972433823
1.28982582754916 1.61032936377542 1.59229706821906 1.88100434175052 1.98358338677881 3.04508127778481 -0.792693444986951 -0.531144474040895 1.28227123741315 -1.22056318379522 1.42393686986293 -0.197241718091639
2.74970494816084 2.08005807833975 2.39328314334278 2.71055924567533 1.89169245754879 1.55528761623145 1.32513031854445 1.13226377541405 1.1255391132349 0.780516225366565 2.38850035579675 1.95300258408718
0.132196542786793 1.31692746474202 2.6301321627586 0.737310458369579 -0.0605284809312756 1.13067563786345 -1.90921332925924 -0.859947264435684 1.08007484519563 -1.151363911284 0.59291730432644 -1.08973654038269
-0.526555436260808 -0.766808235603706 1.7282618814248 1.1295216846404 -0.555185413439459 0.971226789400575 -0.0151606563296727 0.852226020993052 1.793999710098 1.07708291680165 2.50527897993106 2.16307460495703
1.93987664986202 1.41254039218378 0.789679069300098 1.5779802196318 0.930988856799745 1.67963597513073 -1.58639157195276 -1.8675665842483 -2.18814953716908 0.497547931778799 -1.32388996785483 -1.78116922243513
-0.291854254406707 -0.374850447410039 -0.428721362465746 -0.156733841050116 0.374707494043742 0.223844459668321 2.28994978456005 0.747355440350068 0.441386629824809 -0.751914431368491 1.37677183166507 -0.475752730380106
1.73720781832834 1.34221640029733 0.805297110385877 2.02989961423766 2.18493237493778 1.30111519188895 1.50767017914473 -0.232976706080824 0.456159487554404 -0.303337283641028 0.773985672309038 -0.150272918636026
1.9717423905985 1.47659073123417 3.00459048693076 1.22263382331138 0.460244625832198 0.561119334151811 -0.880457824521674 0.033476812429725 -0.796697152280855 -0.93096095301017 0.670397302310754 -0.760021760030757
0.65320400072425 0.831526952959001 -0.205777710237917 1.58287398649867 0.398910329154264 0.385878354549006 0.754179572677363 -0.185050623713251 -0.264931761517381 0.17640105919986 0.40675517140985 -0.606161255072455
2.14827346473572 1.29048700522751 -0.0662261944814977 0.672121905180862 -0.35960549201696 -0.120988312907149 1.43136016981838 2.61730015009408 0.472561378042737 3.16541731522174 1.13240588170841 0.793993860203044
1.33238741520759 1.4413776550368 1.4516990897436 0.812634126382226 0.271216763209865 0.0495732027869841 0.982951274151646 1.50208913290882 0.189632949560815 1.83824165015598 1.57750215669482 2.86238056221373
1.58022512928158 0.413162632452288 3.09978134498853 2.38333866405115 1.13240644913501 0.117667285849774 1.70014644448315 0.73044343231361 1.05989277174397 -0.293065976549006 0.0214245888315181 0.497816460901229
1.70001816067803 1.4994887102322 2.18153923027532 1.2883108099234 1.95952638265841 2.04301123749831 0.469094560214225 -0.241654774632765 -0.0606874272654461 -0.129425648030089 -0.529233366774418 -0.109336451950689
1.87603159334479 3.01343225865519 3.19872175127923 0.33748199379791 1.23999473345179 2.1454190345597 0.0864207084586214 0.428648816051005 -0.129871900220437 0.590580024768359 0.699878856401513 0.883313365327278
1.55092028384882 2.11589199315327 1.0964140030276 1.80351701340077 0.928168751720281 2.09460076741283 1.65720975528559 2.48671966247218 2.13142284430868 2.46357295775244 1.86445836256934 2.73933929095975
0.794615045242334 -0.0489703486032271 0.657888847894791 1.89405696190777 1.80864266494313 0.524693257830596 0.714379567070876 -0.0974720400518251 1.16888773957331 -0.238048527189772 -0.120173157353807 0.566780804504493
1.47314215478199 0.734564189011085 1.03962863628165 2.43992680162884 1.2259640166793 1.24229654959367 -0.0529430294057687 -0.118314826499161 0.122615510955542 1.16009677677808 0.215085369003786 1.56882514632511
-0.719269821084262 -0.100117358966219 0.583102021193918 0.945771391624664 -0.0073124242375977 0.0869589265937519 1.32790154865057 0.190981681492566 0.961455201219668 0.212125014726728 1.47786180643828 0.580842561767173
0.771621397961086 1.55837306015878 1.03119034999646 2.54417365975169 0.955828747952572 1.69697128180342 -0.237858153156249 0.177991144776819 1.07100298159402 0.889426158582224 0.480755074283419 1.61513463873668
-0.310094535620147 0.428958711112759 -0.235127788464072 0.751288703470101 0.341007233529646 0.864983635167076 1.18762429528486 0.634174166149239 1.81385923680366 1.16062506201088 0.95235433687254 0.405419410908553
1.55819256215655 1.19615001908265 0.989801101720193 0.151296115151608 -0.244974410480869 -0.808430121513986 0.702979050780354 0.89734102757037 0.31934872083306 0.499387993275578 2.33780683918311 -0.134640820460027
1.79808609038165 0.831334408190487 0.745314411979279 2.1682994610573 2.26616739538879 1.79061959968808 1.66422861961544 0.38667811701733 0.790231071972314 0.818398440112352 0.0837156194958529 0.927170344347275
2.0378718793202 1.49201653458522 -0.241695901219958 1.2967070534715 0.873574448232686 1.43048686259216 1.12525610316018 2.0469295044292 1.76709730710308 2.45809561602757 1.10093720007534 1.03436221079878
