"x" "y"
"1" 5.44618857986495 146.537616136389
"2" 2.08403379581914 18.0955420275550
"3" 4.23803368525299 95.4205430531307
"4" 4.6907628820392 439.80116166934
"5" 4.0424795895248 82.1782732573037
"6" 3.57365123345265 22.8520420752223
"7" 3.83308555039595 65.0579313412535
"8" 2.9346343478208 17.9480919110568
"9" 5.54458030988397 346.414406133498
"10" 3.92508957934222 17.4345683270044
"11" 4.4127202161181 155.354260711279
"12" 5.14687064897625 102.403966050394
"13" 3.47947413836079 212.252766337549
"14" 3.97129511082917 11.0597968946119
"15" 3.89456280898954 64.215112907347
"16" 5.29719500513959 156.729104020655
"17" 3.50336254366505 22.5876187852513
"18" 3.26844150230598 31.2804465925598
"19" 3.38352098452362 49.6524724031899
"20" 4.90942089391052 60.3100596078211
"21" 2.41067174951398 77.9865645630563
"22" 4.53299109747365 89.3637246821509
"23" 5.21544633106234 358.168358111936
"24" 6.43194418526449 168.635958268064
"25" 5.25663358939446 207.199733276734
"26" 3.65086119885555 49.4037464500659
"27" 2.27098685107591 24.5487201688432
"28" 3.08471837560894 8.88331417427898
"29" 5.17711214088947 229.05673840248
"30" 5.15196293973066 29.2911574756425
"31" 4.16977630269446 7.68433987762822
"32" 3.61617789920435 60.5664826109099
"33" 4.84432334587146 38.6654810401612
"34" 4.36793298303157 10.8977671640840
"35" 3.13946878661146 26.4508658620027
"36" 3.07898260284471 94.720009286953
"37" 4.92836989680659 48.4467038460133
"38" 2.72200821592184 20.9650005821485
"39" 3.18358286962163 21.8785215940689
"40" 3.10403696994274 55.2596176393614
"41" 3.78169816085047 79.0876094881882
"42" 3.67997286206009 39.5301973082083
"43" 2.05837730910077 10.2365060236677
"44" 4.83562459761523 120.020228060202
"45" 2.77831105327031 36.0070719669465
"46" 6.46237785254209 461.476307565421
"47" 4.67099993028725 300.288630583775
"48" 3.49804936521954 70.6878007321409
"49" 2.65246399123357 2.41633214776057
"50" 3.92207437493887 146.365686539429
"51" 3.36872387007978 54.9984399360554
"52" 4.8805204717505 73.5527634250781
"53" 4.40593383471992 38.3693483642991
"54" 3.67029345026565 16.7744245937907
"55" 5.19600313508097 98.9929438961044
"56" 5.28185778043469 44.2930100110112
"57" 3.4581725400868 10.2559869228438
"58" 3.96042080546464 126.159413192415
"59" 4.00709076186491 139.618026918595
"60" 4.44718455778996 24.4273084283462
"61" 4.56441947358728 18.8486655409809
"62" 4.76371488200853 17.3090686035943
"63" 3.33731586339498 44.550130411504
"64" 3.22719919003026 3.74283478421100
"65" 4.05801330499717 32.9160298971106
"66" 4.77752895395631 178.680027283180
"67" 3.83543942859702 89.9893142984008
"68" 2.92297965638633 19.2254434375408
"69" 2.26167476883721 48.6649772954023
"70" 6.05919280229918 787.934874455743
"71" 3.73739018388813 48.9087084228273
"72" 3.96789032053225 7.36835065807445
"73" 3.91972906841834 36.3124646268301
"74" 4.84740393857059 20.1778291167292
"75" 2.99961130535009 26.2348374397498
"76" 2.75033502100605 19.7347706225608
"77" 3.22747529946884 49.101533472522
"78" 3.18701736393938 172.883788807428
"79" 3.92393001002363 51.7129396522683
"80" 3.45019881063136 88.7803377084092
"81" 3.07996910221789 22.1146508237945
"82" 2.54557380182395 134.940417701134
"83" 5.72961285198336 73.9643806408261
"84" 4.8772365405559 193.180195901395
"85" 6.04234265265754 46.5621223731893
"86" 3.5371108418152 8.34428454112942
"87" 3.77633801726954 24.3674917734803
"88" 3.30686675718384 33.0079106587211
"89" 2.90217143783058 28.3632957681632
"90" 5.19521038917795 49.7869118686636
"91" 3.35107136727058 71.9796883053768
"92" 2.62405730458178 9.98086934958248
"93" 3.95828526045933 64.5269076385383
"94" 4.27013481830378 98.9144679811737
"95" 3.38116420353261 33.0323303695396
"96" 2.82297140172637 26.8304969449334
"97" 4.70114414121421 66.8312427579777
"98" 4.32045899718801 179.819868452280
"99" 2.26949079762081 69.1006238615058
"100" 2.64614443946046 15.7833335807769
"101" 5.15278771567143 115.046243143061
"102" 3.48462524963412 100.873223710387
"103" 3.7653974955112 71.1955512115252
"104" 3.2868621032497 11.4953085563341
"105" 3.23372675526128 24.1024497872806
"106" 3.30603382451159 38.920172199043
"107" 3.39393218117832 104.049495980671
"108" 3.41286462863251 28.0539285538414
"109" 3.65521096215943 38.8920910338288
"110" 3.31879728623655 46.1264091648123
"111" 3.25095920319591 13.6060324500932
"112" 4.49895019972675 102.185526053871
"113" 6.01428651816728 133.067617870590
"114" 4.37178712302218 74.5265399851659
"115" 4.52074345738329 57.9366075614546
"116" 4.37943189899791 71.585883936678
"117" 5.22689048152846 244.551331712544
"118" 5.52011211556968 78.2318075974757
"119" 3.92235636399256 45.4249101889424
"120" 5.29128905154545 112.060834444246
"121" 2.26958060686638 55.0900818106425
"122" 4.84884206361075 51.8395218183213
"123" 2.76364820137828 10.0489765389685
"124" 3.02835442977711 27.705230205485
"125" 3.69527255414252 46.0966368052784
"126" 3.30614764985369 37.7822768261426
"127" 5.19437487374518 48.8587205002212
"128" 4.54218684525544 48.0071067095483
"129" 3.67736870205558 23.2593592339927
"130" 3.60537793635686 19.8267168615633
"131" 5.67237849472349 127.760754237487
"132" 1.65635783196399 22.0151642623797
"133" 5.17714228472346 237.199532693423
"134" 4.89555500425715 144.667953187523
"135" 3.48438439041845 11.1326917505537
"136" 2.69596633025248 199.299349617493
"137" 1.39691665838235 37.5661883183214
"138" 3.39955055533157 39.1629461524899
"139" 3.25854987691611 19.9685224395985
"140" 3.91957645036278 68.7513684190779
"141" 4.40507966869715 97.9523117638279
"142" 3.60514541113649 50.2730579406431
"143" 4.24247414047159 173.074937119412
"144" 3.72682322936027 10.7172751758126
"145" 3.5256250309645 116.308445784272
"146" 4.91251728252271 267.410639448970
"147" 4.28918796830758 28.8845654168542
"148" 2.69863898160423 65.3086808399715
"149" 4.69889186058806 52.0059973666227
"150" 3.23452133076991 22.7294858530000
"151" 2.64388407157376 29.0336045800379
"152" 5.24635579524364 21.626539669178
"153" 5.65558994856473 55.4667326868767
"154" 4.1500891004474 81.9462159105787
"155" 3.9267142989704 337.486747961678
"156" 5.20944397701405 288.339701011065
"157" 3.98255917492226 212.184890844505
"158" 4.63318733571564 22.4585862510433
"159" 4.45637855763831 90.336784834458
"160" 4.57619836415746 159.798955473596
"161" 4.18112504238537 9.70675550561087
"162" 4.13329012835191 132.020492710391
"163" 4.9202208603771 46.0771153265482
"164" 4.51649342876631 27.170176096537
"165" 4.07903165999929 117.916979911051
"166" 3.64350521515803 7.75271479136542
"167" 3.56530364110341 22.2928253199515
"168" 2.85664745173313 33.4123017382272
"169" 4.61474610912257 94.134146794514
