"Diameter" "Carats"
"1" 6.53707147107159 1.04772679661861
"2" 7.97188392651664 1.26456545230097
"3" 5.83054791244716 0.822755176995385
"4" 6.88864934210366 1.08941661261987
"5" 6.31463640803159 0.847851884573674
"6" 6.85801324778166 1.11001622521723
"7" 4.77019669006158 0.657365863052239
"8" 5.919448667399 0.719221683512177
"9" 4.87512894575109 0.760144033297756
"10" 5.74909149986514 0.586058973982392
"11" 6.4173826853218 1.03629433221639
"12" 6.46233653647898 0.911423275028753
"13" 4.93081284582187 0.806668283198912
"14" 5.71840697900659 0.965233490681982
"15" 3.42683446715056 0.389462322549899
"16" 6.37696226965552 0.950890972735186
"17" 7.06377223157033 1.01805299425701
"18" 6.64273100003701 0.905075441830566
"19" 5.03204425922285 0.538518831959871
"20" 7.19101485238529 1.03497839713297
"21" 4.55582872896534 0.378059310657994
"22" 5.92147673274741 0.846285523237033
"23" 4.06508517744777 0.431805336251373
"24" 5.79137887368884 0.844623654080695
"25" 6.22916777793631 0.843178963035272
"26" 6.80789704731722 1.0100772060645
"27" 8.03703179419364 1.1250212020072
"28" 5.32487311756139 0.797867463643794
"29" 4.43468896537385 0.560687876219869
"30" 5.5517295232371 0.668274094556873
"31" 4.34087124082402 0.423969839043557
"32" 5.62554702181974 0.676381604219833
"33" 4.74004359281735 0.572411982073498
"34" 5.79228993057539 0.67134309235893
"35" 5.96920462359152 0.91504703988725
"36" 6.68729175689091 1.03103954181438
"37" 8.51678123737286 1.30084387800866
"38" 7.32641467648198 1.33654279224288
"39" 4.62058096974655 0.492344399029863
"40" 7.99039131681948 1.38746918492436
"41" 7.9227413944327 1.19625516159269
"42" 4.89075553284179 0.510877140706343
"43" 7.06373550275125 1.01665651533389
"44" 6.0398367589943 0.907589276676401
"45" 6.09050715556859 0.783623337399717
"46" 6.33715581841525 0.847763033252085
"47" 6.99076569310703 1.05263376964711
"48" 7.12203540512289 0.979946453404277
"49" 6.9184950822034 1.05334755705988
"50" 5.20110250399046 0.633177656005853
"51" 6.40251565628933 0.862827656518638
"52" 6.28529942778806 0.825066342961052
"53" 7.72149288567747 1.22750200153033
"54" 5.47767054426441 0.638597978231867
"55" 5.90712531865544 0.826738059375453
"56" 5.15029375313798 0.561814976297848
"57" 6.76399551494979 1.08472128939057
"58" 6.30857061714085 0.961876271181124
"59" 5.07392209676465 0.473986122735398
"60" 7.35361843696726 1.07964656063298
"61" 4.90910886183058 0.670818045713817
"62" 3.1983087252715 0.303655512542154
"63" 7.70360406318737 1.04532911446146
"64" 6.97897898643467 1.10591496505681
"65" 4.96664127540554 0.625060445136889
"66" 6.05903879721159 0.818544075440383
"67" 5.16616328568094 0.688186762756814
"68" 5.45693110953262 0.687660838796139
"69" 5.20025632137503 0.702859589347198
"70" 6.52326641955107 0.956732665011632
"71" 5.17134494253114 0.696992105040772
"72" 6.43315497918929 1.01052144961802
"73" 5.15570073695987 0.760341292714951
"74" 8.34378420977522 1.14509332928344
"75" 4.76720871426347 0.426836043059671
"76" 6.96731721822263 1.08419845437181
"77" 6.18493685639683 0.874324083146336
"78" 7.08679677812702 1.06537593816637
"79" 5.61528520473135 0.807077037812317
"80" 4.48800894438605 0.660996275897965
"81" 4.40328747926263 0.639342697715471
"82" 6.27282970882141 0.908125633732952
"83" 6.73330929489727 0.923978435936698
"84" 5.57449528442256 0.721760929882211
"85" 4.99893910652144 0.767350572159137
"86" 6.36842811348352 0.928092712650294
"87" 5.86679205536656 0.814309355381871
"88" 5.14830499756975 0.666001807862256
"89" 5.31759388808977 0.765405501687102
"90" 4.80232377941591 0.653372660646742
"91" 4.64535017331734 0.600670717426176
"92" 4.5030118466364 0.616448812819715
"93" 5.26114524228073 0.726817268770154
"94" 4.04297839997993 0.703264237675668
"95" 4.47159032414878 0.499811854995507
"96" 5.56948885733159 0.775419439743423
"97" 6.77383544019301 0.9666531371872
"98" 7.98332255074659 1.19361185640603
"99" 5.67834517983654 0.753148289645739
"100" 5.2707150913755 0.742355307705756
"101" 5.52107102299617 0.603551542101439
"102" 4.81445824203713 0.785235041399058
"103" 4.76213701661226 0.467597976986454
"104" 7.39400818069702 1.04516135656745
"105" 7.96103893726626 1.20963574761168
"106" 6.01370948061748 0.900348627257688
"107" 6.01002350535663 0.851360105017466
"108" 7.10690262502766 1.00623243377811
"109" 5.80578331434902 0.900089326481259
"110" 6.42158095612088 0.96257650306684
"111" 6.10009163905816 0.67018032276463
"112" 7.10176435492625 1.12695803342369
"113" 4.85549750014901 0.843449905245355
"114" 6.5300821782096 0.992465066192432
"115" 6.13104728987823 0.779345506599349
"116" 6.1150483140038 0.845793253157094
"117" 6.27655501059264 0.870834559774302
"118" 7.23283847207884 1.16563320859231
"119" 6.41837719645047 1.02467609041749
"120" 8.0819115732247 1.28646697776637
"121" 5.83279407411301 1.01574762383661
"122" 5.47780852136776 0.842110314069182
"123" 3.811142899887 0.510810772994732
"124" 6.24804485361459 1.03055319295117
"125" 7.39658060272761 1.19170753096919
"126" 7.50243380323891 1.0100929710769
"127" 5.45473603295739 0.825885084771533
"128" 6.05107150152844 0.946741311756372
"129" 6.45816535017601 1.0090629318068
"130" 7.9838206944843 1.36996784898044
"131" 7.75759097368749 1.28745102705276
"132" 6.36633259687951 1.02485395036881
"133" 5.789571505416 0.898654089200101
"134" 6.52765160507186 0.908458621694396
"135" 4.96148720424234 0.620367337144669
"136" 6.08720519498692 0.950808193961696
"137" 4.42512725696803 0.569136617038631
"138" 7.60820061194023 1.14534391297399
"139" 7.04153337875843 0.858497719118755
"140" 5.74187323426605 0.969601669180942
"141" 6.19838511190383 0.911747867307376
"142" 6.5273639229833 0.97863734514477
"143" 6.36545104140548 1.02961706615938
"144" 6.40602976909835 0.865017961033402
"145" 3.73544866095755 0.428801988920202
"146" 6.95579712841344 1.00816986229775
"147" 5.96295813946342 0.678906799225498
"148" 6.49996507239561 1.00065329074092
"149" 6.02486422740063 0.868062773563253
"150" 7.6310844741797 1.1398416902368
"151" 4.39688334942706 0.563981062231783
"152" 7.2220111841673 1.00614704837511
"153" 6.54596565026959 1.03246169463626
"154" 5.63676807065167 0.838485268842836
"155" 6.73381671588575 1.04602058872354
"156" 5.36207734992219 0.631444424856788
"157" 6.26925230221743 0.956976582766903
"158" 5.40957983862662 0.645885911488136
"159" 4.57785117381162 0.631488613976472
"160" 6.30228832892152 0.95399699901872
"161" 6.03903497001505 0.812783952424407
"162" 5.73470840237377 0.86720371416739
"163" 5.30673644076203 0.800017885122212
"164" 4.62306473617774 0.659643432145733
"165" 5.26743489192969 0.607187062011007
"166" 5.73642708645886 0.80824074006629
"167" 6.10071834230505 0.997780145528726
"168" 4.87597302852601 0.720156662949745
"169" 5.31389805516287 0.682298304600566
"170" 3.04148296548198 0.112827482444909
"171" 7.20117709865592 1.1182036308509
"172" 6.54260218357178 1.00979246352133
"173" 7.53826038108084 1.02402840565558
"174" 7.51094113354319 1.22152183472723
"175" 4.4507550272002 0.463517622796092
"176" 5.92831308294651 0.707719379837133
"177" 7.6017767709659 0.994739071246943
"178" 6.00185214114977 0.842520576625243
"179" 7.07072676280041 1.0299872760137
"180" 6.06224361510259 0.850990446269769
"181" 5.05790633725872 0.514099732327931
"182" 5.01641904312618 0.734819444410139
"183" 7.96394918707315 1.20983195919448
"184" 4.83503245608796 0.427922643207317
"185" 7.43078913225406 1.05037291439552
"186" 6.94714683995404 0.961612106970781
"187" 6.12243423110045 0.917395098681052
"188" 6.08455581663246 0.994087103652811
"189" 5.32799970687729 0.593973537055769
"190" 7.52618764654593 1.03660870280139
"191" 4.39162632520805 0.628548910888984
"192" 5.59716945310741 0.774633080076662
"193" 7.4629611470472 1.25561728302069
"194" 6.85747744704047 1.03508454289216
"195" 6.26553456464969 0.929940749106159
"196" 7.24003550458137 1.29116757500909
"197" 5.01484052561192 0.755344146085457
"198" 6.1011943682109 0.837495426606867
"199" 5.70034709961563 0.625878329176833
"200" 5.4925492592178 0.764652554270666
"201" 3.55573918233599 0.440896335336537
"202" 7.68315447153278 1.25843123375006
"203" 5.76276310275452 1.16210693526859
"204" 6.50618565301512 0.867543642488607
"205" 6.37565696117075 0.918525477022557
"206" 7.50721467067728 0.929938853049534
"207" 6.79699330360549 1.1019889820919
"208" 4.46647913548416 0.710985382103591
"209" 5.63958103541994 0.624169037041738
"210" 4.32791093063008 0.282959061208835
"211" 6.05071544695422 0.899034277544882
"212" 5.53711591272628 0.706547030942894
"213" 7.86179381821009 1.03273182869416
"214" 6.63679273911679 0.882606420226972
"215" 7.25693243546327 0.984455179280294
"216" 6.60324537251577 0.911737376010065
"217" 5.74021970521406 0.941524882361844
"218" 7.99820506333902 1.33992758006626
"219" 5.43518208261002 0.723988087796675
"220" 7.56219886912766 1.13628136835192
"221" 8.33264910678603 1.37424290799116
"222" 5.87996366645518 0.839063701463968
"223" 6.35555760804131 0.887296486399491
"224" 5.50179810221922 0.864628252591102
"225" 7.29672761043595 0.969112231152379
"226" 6.29013226944897 0.917533385183946
"227" 6.7101637106753 1.03284157953697
"228" 6.14877138787176 0.866888148356233
"229" 4.11710292811466 0.320101446443876
"230" 5.35865402520451 0.506566563480943
"231" 5.02873724814014 0.648019565896622
"232" 6.65493329227678 0.896453046549626
"233" 7.48387896705728 1.41304436324168
"234" 7.13748370810158 1.01669837965935
"235" 6.21192271512759 1.0023958877203
"236" 6.00291251293029 0.807960554055426
"237" 6.11987176954667 0.921578797329918
"238" 5.96119048875864 0.720958996004972
"239" 6.90135523186031 1.05707617932929
"240" 7.64474523538796 0.992380100282852
"241" 8.56156343566241 1.28447325002583
"242" 5.35001297498104 0.648771433706672
"243" 4.86550030191128 0.741657614142594
"244" 7.35733020902727 1.18589634935446
"245" 6.4904653966332 1.08726001559362
"246" 5.16628000739754 0.594188565714674
"247" 5.96195070169684 1.00674413715713
"248" 8.30257010529763 1.15355886001067
"249" 4.6573584310236 0.592368483113828
"250" 5.4002715674448 0.729851352689036
"251" 7.15534081806881 1.08676672339938
"252" 4.72462016097527 0.6793079901626
"253" 6.26570575124268 0.872540397071207
"254" 6.27843971977971 0.919270868370925
"255" 7.77967065370948 1.13428927088314
"256" 5.32442052697146 0.908729040618152
"257" 5.80669316849797 0.755940080066445
"258" 5.23782259424527 0.717637084928459
"259" 6.31205093130378 1.12313347833182
"260" 4.88922433303975 0.657453399913552
"261" 7.03969636542073 1.02763913212533
"262" 6.16375890271038 0.87478981194814
"263" 5.22658011939339 0.918106789529602
"264" 6.3509707462348 1.08132505159558
"265" 5.83400126549317 1.04794832125062
"266" 8.1865181103445 1.23176468912784
"267" 6.84063083037846 1.09798560824641
"268" 7.14541005731699 1.08231287854123
"269" 5.60731214779724 0.615097370985016
"270" 4.11848264270052 0.504329191657189
"271" 6.13540276256847 0.869439251769511
"272" 5.0390745164229 0.712664883003452
"273" 6.41016103608422 1.16878192620536
"274" 2.96042629531999 0.338729543690353
"275" 6.5013002771819 0.812440619294661
"276" 8.28019154074105 1.21398351457271
"277" 5.13561302793039 0.61947471789739
"278" 7.63221554346015 1.17708255301292
"279" 6.04371488835896 0.705339785052355
"280" 7.33043563903433 1.17926332140828
"281" 6.81533006707557 0.912318611274323
"282" 7.05945722295934 1.12404887396966
"283" 5.62723249459952 0.762980032305595
"284" 7.25596360314558 1.05296748473702
"285" 6.73231521629144 1.22128057509128
"286" 8.46317177929844 1.34784750691655
"287" 6.77641571437129 1.01531068126074
"288" 5.63299094132513 0.858577714615238
"289" 5.56001890036052 0.665618421121655
"290" 4.41689751783703 0.653015470481814
"291" 7.90174850942702 1.32755966516247
"292" 4.92113998364418 0.612980305701987
"293" 5.09537195475814 0.651630576564793
"294" 6.84871300608578 1.03581947838052
"295" 5.45372992608115 0.611886791936288
"296" 5.30298960261942 0.696861540262387
"297" 6.83395846545147 0.859227820437214
"298" 7.84682685426379 1.97977531403334
"299" 8.54184712153691 2.44456675036423
"300" 7.40763020416363 2.07159246952181
"301" 9.98247328293961 2.39024936499978
"302" 10.3485360833393 2.53738054571472
"303" 8.78590497064103 2.36955536745948
"304" 8.06725313955681 2.01308674973016
"305" 10.0855493120703 2.72472133124412
"306" 9.56003396552789 2.61728187257091
"307" 9.73398666637595 2.35734108841865
"308" 7.31039882165207 2.07843970517949
"309" 8.51367709608785 2.23863700652945
"310" 7.74473788487328 2.22494498842902
"311" 10.1226810655402 2.72325481270702
"312" 8.2956309985046 2.34934501593937
"313" 6.63077926410471 1.98503819645525
