"achiev" "escs" "gender" "school_id"
"1" 9.62218031404803 0.373546189257668 "1" "1"
"2" 8.19891442954983 1.18364332422208 "1" "1"
"3" 11.0602416051435 0.164371387589953 "1" "1"
"4" 13.8782231646306 2.59528080213779 "0" "1"
"5" 14.1655892013889 1.32950777181536 "0" "1"
"6" 15.3930145046515 0.179531615881985 "0" "1"
"7" 14.2172587807326 1.48742905242849 "0" "1"
"8" 14.7188535535449 1.73832470512922 "0" "1"
"9" 11.8624399311096 1.57578135165349 "0" "1"
"10" 15.2135048855597 0.694611612843644 "0" "1"
"11" 15.3773366606135 2.51178116845085 "0" "1"
"12" 18.24517107879 1.38984323641143 "0" "1"
"13" 10.5184773729188 0.378759419458196 "1" "1"
"14" 13.6467117344771 -1.2146998871775 "0" "1"
"15" 11.0556581456706 2.12493091814311 "0" "1"
"16" 10.7615239623211 0.955066390984769 "0" "1"
"17" 14.1770977737769 0.983809736901054 "0" "1"
"18" 9.90331211369212 1.9438362106853 "0" "1"
"19" 17.0188711299641 1.82122119509809 "1" "1"
"20" 13.9830741066505 1.59390132121751 "0" "1"
"21" 13.6830618560646 1.91897737160822 "0" "1"
"22" 14.8973882268055 1.78213630073107 "1" "1"
"23" 12.1578910739425 1.07456498336519 "0" "1"
"24" 11.843431758419 -0.989351695863373 "0" "1"
"25" 15.4608879421179 1.61982574789471 "0" "1"
"26" 13.8063577023817 0.943871260470999 "1" "1"
"27" 15.1301494964054 0.844204493294671 "0" "1"
"28" 8.02186602248592 -0.470752383899274 "0" "1"
"29" 15.7584058691833 0.52184994489138 "1" "1"
"30" 13.9314626542197 1.4179415601997 "0" "1"
"31" 14.2466415779222 2.35867955152904 "0" "1"
"32" 13.2483062147991 0.897212272657004 "0" "1"
"33" 9.39762537356272 1.38767161155937 "0" "1"
"34" 11.2094160633902 0.946194959417095 "1" "1"
"35" 9.46323023264316 -0.377059556828607 "0" "1"
"36" 20.0206861316208 0.58500543670032 "0" "1"
"37" 17.9496734652083 0.605710046289651 "0" "1"
"38" 13.2174240633264 0.940686603288814 "1" "1"
"39" 12.4656371320494 2.10002537198388 "1" "1"
"40" 16.4712010306584 1.76317574845754 "0" "1"
"41" 12.5995228291003 0.835476403746413 "0" "1"
"42" 14.0036326720732 0.746638319863492 "0" "1"
"43" 9.67866446384301 1.69696337540474 "1" "1"
"44" 21.4133734521836 1.55666319867366 "0" "1"
"45" 15.7261994254166 0.31124430545048 "1" "1"
"46" 12.6581702444728 0.29250484303788 "0" "1"
"47" 12.9207792594442 1.36458196213683 "1" "1"
"48" 11.56073238641 1.76853292451542 "0" "1"
"49" 12.2206986792488 0.887653787849772 "1" "1"
"50" 13.3134609185299 1.88110772645421 "1" "1"
"51" 14.1904720695666 1.39810588036707 "0" "1"
"52" 12.6709353456498 0.387973606749229 "1" "1"
"53" 15.259346521761 1.34111969142442 "0" "1"
"54" 17.3404418446062 -0.129363096080793 "0" "1"
"55" 15.4986546547218 2.43302370170104 "1" "1"
"56" 17.093487063496 2.98039989850586 "0" "1"
"57" 11.4295801216377 0.632778523533491 "0" "1"
"58" 12.1103762052565 -0.0441346263165308 "0" "1"
"59" 9.90673374066902 1.56971962744241 "1" "1"
"60" 11.1305809858989 0.864945396119176 "0" "1"
"61" 19.544585524809 3.40161776050478 "0" "1"
"62" 11.7146952789272 0.960759997266831 "0" "1"
"63" 14.2480326867985 1.68973936245078 "0" "1"
"64" 10.9341911306202 1.02800215878067 "1" "1"
"65" 12.3114572306229 0.256726791117595 "0" "1"
"66" 11.2814554103811 1.18879229951434 "0" "1"
"67" 13.1960652856966 -0.804958628891038 "0" "1"
"68" 16.0302774293537 2.46555486156289 "0" "1"
"69" 12.8412418525155 1.1532533382119 "1" "1"
"70" 13.3541287284902 3.17261167036215 "0" "1"
"71" 14.2561451015592 1.47550952889966 "1" "1"
"72" 10.3485910409959 0.290053569078185 "1" "1"
"73" 20.7095742398688 1.61072635348906 "0" "1"
"74" 16.9276069043874 0.0659023683557485 "1" "1"
"75" 11.0968442355265 -0.253633400239102 "1" "1"
"76" 10.683917975796 1.29144623551746 "0" "1"
"77" 13.7950062449947 0.556708126781567 "1" "1"
"78" 15.0411125208715 1.00110535163162 "0" "1"
"79" 11.7763523178769 1.07434132415166 "0" "1"
"80" 16.9041378419185 0.410479053811928 "0" "1"
"81" 10.0759262471483 0.431331267181498 "1" "1"
"82" 10.1468383918061 0.864821384876168 "0" "1"
"83" 16.7172011929828 2.1780869965732 "1" "1"
"84" 11.7433318254853 -0.523566800429762 "0" "1"
"85" 10.0372654560316 1.59394618762842 "0" "1"
"86" 10.7611916654977 1.33295037121352 "1" "1"
"87" 12.836741050371 2.06309983727636 "0" "1"
"88" 9.98272657810033 0.695816076365699 "0" "1"
"89" 15.1639309742903 1.37001880991629 "1" "1"
"90" 13.4306352744215 1.26709879077223 "0" "1"
"91" 17.7596895249408 0.45747996900835 "1" "1"
"92" 15.4348970592948 2.20786780598317 "1" "1"
"93" 17.7514555587994 2.16040261569495 "1" "1"
"94" 17.7597388450452 1.700213649515 "0" "1"
"95" 15.285202734606 2.58683345454085 "0" "1"
"96" 14.6050548856539 1.5584864255653 "0" "1"
"97" 14.5163862104701 -0.276592208458037 "1" "1"
"98" 11.7625602598876 0.426734585763114 "1" "1"
"99" 9.79644080739649 -0.224612614898356 "0" "1"
"100" 14.040722477931 0.526599363560688 "0" "1"
"101" 12.2777200700777 0.379633322775876 "0" "1"
"102" 13.9749665973303 1.04211587314424 "1" "1"
"103" 13.6906098577378 0.0890783514475545 "0" "1"
"104" 17.3413518944849 1.15802877240407 "0" "1"
"105" 11.8572075390817 0.345415356081182 "0" "1"
"106" 13.8368461007527 2.76728726937265 "1" "1"
"107" 18.3009543103126 1.71670747601721 "1" "1"
"108" 15.7315382077212 1.91017422949523 "0" "1"
"109" 10.6772408455778 1.38418535782634 "1" "1"
"110" 13.7217493532494 2.68217608051942 "1" "1"
"111" 11.3234977926723 0.364263546051023 "0" "1"
"112" 10.7477756250064 0.538355269639434 "0" "1"
"113" 9.93179965797114 2.43228223854166 "1" "1"
"114" 14.3773899806584 0.349303646689633 "1" "1"
"115" 7.87782682380461 0.792619256398035 "0" "1"
"116" 14.6657397869256 0.607192070558016 "0" "1"
"117" 6.29535260226276 0.680007131451493 "1" "1"
"118" 6.28396513989661 0.720886697023441 "1" "1"
"119" 10.8840894169721 1.49418833126783 "0" "1"
"120" 13.1397216583597 0.822669517730394 "1" "1"
"121" 15.7865669409018 0.494042537885743 "0" "1"
"122" 18.3358894391997 2.34303882517041 "0" "1"
"123" 7.70277741537776 0.785420591453131 "1" "1"
"124" 14.7920523555731 0.820443469956613 "0" "1"
"125" 12.3843906204551 0.899809258786438 "1" "1"
"126" 13.2163977945062 1.71266630705141 "1" "1"
"127" 9.65581868740722 0.926435595873674 "0" "1"
"128" 9.97354220107457 0.962365828532952 "0" "1"
"129" 16.2266203251142 0.318339521244343 "0" "1"
"130" 12.3228502360653 0.675729727753681 "1" "1"
"131" 15.8263989108775 1.06016044043452 "0" "1"
